"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","churn_month","last_month","user_status","lifetime_in_month"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-09-01 00:00:00+00","19.56","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"+osJakLn8jv4bzFmPieelw==","game 3","2022-10-01 00:00:00+00","21.06","uk","",30,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"B4b6v6eUHvAVOeAQk6EEiw==","game 3","2022-09-01 00:00:00+00","44.67","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"7SeM1pmnTTTXfhI+x3ldng==","game 3","2022-08-01 00:00:00+00","55.56","ru","",22,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"UuQtA3rK0dpF7TttUoIAyg==","game 3","2022-11-01 00:00:00+00","59.16","uk","",19,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-03-01 00:00:00+00","27.6","uk","",20,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"DorDcyqBWMg5IEaflqn5Xw==","game 3","2022-05-01 00:00:00+00","37.62","ru","",23,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-11-01 00:00:00+00","14.19","ru","",25,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","9"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-10-01 00:00:00+00","55.50","ru","",34,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"dpfu6t8G4blqMn55KM8bSg==","game 3","2022-04-01 00:00:00+00","33.03","uk","",16,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-11-01 00:00:00+00","42.60","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"06RPvlsFPCmM9ag+iSM/Ag==","game 3","2022-04-01 00:00:00+00","12.03","ru","",34,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"KFO5m0KyIyGE1D5YZHC8Wg==","game 1","2022-10-01 00:00:00+00","25.71","uk",1,21,"2022-10-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"9I0ppB2UxsJPIO8BpHQfEw==","game 3","2022-11-01 00:00:00+00","26.76","uk","",26,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"4pssft0TgDfiQexjbe25lw==","game 3","2022-07-01 00:00:00+00","14.43","ru","",26,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"ZmjMhgyYl6o8iFq964FEWg==","game 3","2022-12-01 00:00:00+00","16.95","ru","",17,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"fDgyPW0yy0+9ietMvl0vmA==","game 3","2022-08-01 00:00:00+00","65.34","ru","",18,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-03-01 00:00:00+00","16.11","ru","",23,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"TamEW7rhOwxDSDgAWZHDnQ==","game 3","2022-12-01 00:00:00+00","21.6","uk","",23,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"YC2fZQTQXV2UR1/WHDrVqw==","game 3","2022-10-01 00:00:00+00","33.54","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-07-01 00:00:00+00","109.26","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"7zai/c69uF/NhB95HgKuYw==","game 3","2022-10-01 00:00:00+00","22.77","uk","",16,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"4oH5e29koOH9zNYW8Kwcsg==","game 3","2022-05-01 00:00:00+00","12.99","uk","",28,"2022-05-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"A6QTeGOKjaGkGkRCFqNybw==","game 3","2022-08-01 00:00:00+00","43.86","ru","",33,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-11-01 00:00:00+00","62.07","uk","",15,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"xSi5UajdkNHXppWOTm6g8w==","game 3","2022-11-01 00:00:00+00","78.48","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-06-01 00:00:00+00","32.07","ru",1,24,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-06-01 00:00:00+00","98.37","en","",20,"2022-04-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"LuDHi0aoGmgpUtTGreh0fQ==","game 3","2022-12-01 00:00:00+00","12.09","uk",1,22,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"nklUUkirU5GYU5ZtNOgx8w==","game 3","2022-08-01 00:00:00+00","42.84","ru",1,20,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"tBFTAZra3r5TkHhDubnYyg==","game 3","2022-10-01 00:00:00+00","91.86","uk","",19,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"3KHhqZr7/1n2+bTP13WuXA==","game 3","2022-06-01 00:00:00+00","74.85","uk","",16,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"d7kiN4CYGndV2/L4yQeZ4g==","game 3","2022-10-01 00:00:00+00","60.12","ru","",19,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-06-01 00:00:00+00","71.31","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","churn","4"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-10-01 00:00:00+00","42.0","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-05-01 00:00:00+00","39.30","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"WHwqHTWZHdOrSBFh/vackQ==","game 3","2022-10-01 00:00:00+00","66.84","uk","",18,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"GjL6ipu28pHPFxZJPuplNQ==","game 3","2022-08-01 00:00:00+00","16.44","uk","",28,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"5n2VR2SS79K3vJ0/V2A8RQ==","game 3","2022-09-01 00:00:00+00","32.04","ru","",27,"2022-08-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-09-01 00:00:00+00","79.08","ru",1,20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"aujnuJ9eBYK+yGF15TtUkw==","game 2","2022-09-01 00:00:00+00","33.57","en","",35,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-03-01 00:00:00+00","17.46","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","10"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-09-01 00:00:00+00","52.32","uk","",19,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Z7/6qvk8WKH3uR6IMYlCxw==","game 3","2022-06-01 00:00:00+00","14.43","uk","",30,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-12-01 00:00:00+00","104.46","ru","",22,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"oKLGTNuEKW70rLmudZaTGQ==","game 3","2022-12-01 00:00:00+00","32.25","uk","",18,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-08-01 00:00:00+00","18.42","uk","",18,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"7EPlnA7OQ9MhMx+od6FA9g==","game 3","2022-08-01 00:00:00+00","48.18","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"yH7KH2AG/PGgQiNV7uTTGg==","game 3","2022-10-01 00:00:00+00","54.69","ru","",19,"2022-08-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-08-01 00:00:00+00","42.51","uk",1,18,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-11-01 00:00:00+00","48.15","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-04-01 00:00:00+00","62.58","ru","",20,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-08-01 00:00:00+00","24.09","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-04-01 00:00:00+00","35.55","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"crKNTIblJ0113SKEtSJQHw==","game 3","2022-09-01 00:00:00+00","51.57","uk","",16,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"7RkS5ikrXwWByJobMXv2sA==","game 3","2022-11-01 00:00:00+00","87.75","ru","",21,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"xnLJlU804PSS9tXKmm7gZQ==","game 3","2022-04-01 00:00:00+00","26.61","ru",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"+uszcWROLhovU7doCmFOiQ==","game 2","2022-10-01 00:00:00+00","36.57","uk","",18,"2022-08-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"2Tm77AxZ7h7oCNKgCgMpnQ==","game 3","2022-10-01 00:00:00+00","21.87","uk","",23,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"ZgTMXDOYCQOiAw4VI8H7AA==","game 3","2022-06-01 00:00:00+00","14.55","uk","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"d7kiN4CYGndV2/L4yQeZ4g==","game 3","2022-11-01 00:00:00+00","57.24","ru","",19,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"dQAFHVkiiCKfawYALbHZeA==","game 3","2022-07-01 00:00:00+00","16.38","uk","",26,"2022-07-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-03-01 00:00:00+00","45.27","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-10-01 00:00:00+00","33.69","uk","",21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Wua5DlzLb2yNeSrcG9Xi3g==","game 3","2022-04-01 00:00:00+00","59.85","uk","",23,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"2Tm77AxZ7h7oCNKgCgMpnQ==","game 3","2022-05-01 00:00:00+00","72.06","uk","",23,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-07-01 00:00:00+00","47.01","uk","",27,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-05-01 00:00:00+00","41.88","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"V7J42heW8l19wiBJ8UpRyw==","game 3","2022-06-01 00:00:00+00","31.95","ru","",25,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"72brUr/DKItStlTen5pHYg==","game 3","2022-09-01 00:00:00+00","18.3","uk","",24,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-06-01 00:00:00+00","13.26","uk","",22,"2022-03-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"B8zuTsAC2iJ98u2nlv/fUw==","game 3","2022-10-01 00:00:00+00","56.28","uk",1,21,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"ZmjMhgyYl6o8iFq964FEWg==","game 3","2022-06-01 00:00:00+00","68.58","ru","",17,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-05-01 00:00:00+00","15.6","ru",1,24,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-12-01 00:00:00+00","14.97","uk","",16,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-04-01 00:00:00+00","15.21","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"Re0WtVSaiuBn90MFtMRCww==","game 3","2022-12-01 00:00:00+00","74.13","uk","",14,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"+XPKfmhBmI2NdGQ96Iaysg==","game 3","2022-08-01 00:00:00+00","18.48","uk","",38,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-09-01 00:00:00+00","20.19","ru","",17,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-06-01 00:00:00+00","18.99","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"ytNOQh7e6qNGQNC0T3RBxw==","game 3","2022-09-01 00:00:00+00","90.09","ru",1,26,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-11-01 00:00:00+00","37.92","uk","",32,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","7"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-07-01 00:00:00+00","93.36","uk","",21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"3rCdNEPkh3vwmYB0BVadEw==","game 3","2022-05-01 00:00:00+00","22.86","ru","",27,"2022-05-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-04-01 00:00:00+00","23.04","ru","",18,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"BTD3ZjLKfkT6ZRBT9zRwtg==","game 3","2022-08-01 00:00:00+00","35.79","uk",1,14,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"ZU1vF9G4TjB+iEZ001MU3g==","game 3","2022-06-01 00:00:00+00","17.22","ru","",29,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"MjzYQ3OFStqCMS3HzrxA2g==","game 3","2022-09-01 00:00:00+00","15.33","ru","",27,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-06-01 00:00:00+00","103.71","uk","",21,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-09-01 00:00:00+00","12.15","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-07-01 00:00:00+00","56.04","en","",20,"2022-04-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"H44DjZG42orzuBXLai7JkA==","game 3","2022-03-01 00:00:00+00","13.32","ru","",29,"2022-03-01 00:00:00+00","2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"ilnMSoPJHAYMegDX02XG+w==","game 3","2022-04-01 00:00:00+00","54.03","uk","",25,"2022-04-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"BbnuW+2kIgxo7dxg5BBIeQ==","game 3","2022-11-01 00:00:00+00","53.07","ru","",17,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"3iITAz/ADjFv3PDTgTjxSg==","game 3","2022-05-01 00:00:00+00","15.69","ru","",16,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"ux4Q9iTbOyaU1c/0SKvF7w==","game 3","2022-10-01 00:00:00+00","12.03","uk","",26,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"cOCixiBbcAHemYgbNdoTcw==","game 3","2022-09-01 00:00:00+00","42.81","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"NMmQVq8bB84KydONJjvTfQ==","game 3","2022-03-01 00:00:00+00","15.33","uk",1,18,"2022-03-01 00:00:00+00","2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-04-01 00:00:00+00","41.46","ru","",19,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"XqdSNtx2TLDI6FMex45KTw==","game 3","2022-09-01 00:00:00+00","18.54","uk","",33,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"RoTHCVmIeMQXudXxn3ykNw==","game 3","2022-10-01 00:00:00+00","32.85","uk","",21,"2022-08-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-08-01 00:00:00+00","46.29","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"s27V1tbCAysovKSY1XcdWQ==","game 3","2022-04-01 00:00:00+00","39.48","uk","",34,"2022-03-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"2KL9Q4TKLCcD4cngwhx6Dg==","game 3","2022-11-01 00:00:00+00","24.84","ru","",18,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"va4krMfpHwzELV/AUI7WHQ==","game 3","2022-09-01 00:00:00+00","44.25","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-07-01 00:00:00+00","15.45","ru","",34,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-06-01 00:00:00+00","13.08","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"xVwGwMaEG1yZydv5VIfEQA==","game 3","2022-05-01 00:00:00+00","17.4","uk","",22,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-09-01 00:00:00+00","15.63","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-09-01 00:00:00+00","103.62","uk",1,18,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"c5qsNfxhW80Ws3aBXDa1nA==","game 3","2022-08-01 00:00:00+00","15.78","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"0dJXy70SFjxVR6YgOPZzMQ==","game 3","2022-11-01 00:00:00+00","17.19","uk","",27,"2022-11-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"XqdSNtx2TLDI6FMex45KTw==","game 3","2022-10-01 00:00:00+00","17.13","uk","",33,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"29qvbD06oXdmg5G7X/Wigw==","game 3","2022-12-01 00:00:00+00","24.51","uk","",17,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-03-01 00:00:00+00","17.13","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","10"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-11-01 00:00:00+00","74.37","uk","",21,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"BOcGlFXXESDUbttxDzQIQw==","game 3","2022-12-01 00:00:00+00","16.89","uk","",32,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-10-01 00:00:00+00","60.03","uk","",24,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"G073LR6lQoatStpZMzNVOQ==","game 3","2022-12-01 00:00:00+00","89.70","uk","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"0A5RkQrm+GBgG7KSFk/xhw==","game 3","2022-11-01 00:00:00+00","72.93","uk","",31,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","7"
"zmZPan/KZoyrIR2r/SvLdA==","game 3","2022-10-01 00:00:00+00","56.58","ru","",15,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"7BqUeLmbiug63XrWs2+ZQQ==","game 3","2022-12-01 00:00:00+00","27.12","ru","",15,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"6We7zBO7mVbNxGEl/xPKVg==","game 3","2022-11-01 00:00:00+00","95.43","uk","",19,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"zmZPan/KZoyrIR2r/SvLdA==","game 3","2022-07-01 00:00:00+00","70.89","ru","",15,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Veep00i4vvZbTAVD6GMoiA==","game 3","2022-07-01 00:00:00+00","31.26","uk","",38,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-09-01 00:00:00+00","57.06","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"2Tm77AxZ7h7oCNKgCgMpnQ==","game 3","2022-07-01 00:00:00+00","38.10","uk","",23,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Yh9mYycPmc8CH9Rbjhu3ZQ==","game 3","2022-07-01 00:00:00+00","14.64","uk","",28,"2022-07-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"1KzlDBp5hORL7Y5PBaB+0g==","game 3","2022-10-01 00:00:00+00","77.19","uk","",22,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"1tIsLi6U0zW1RIuaViNanA==","game 3","2022-11-01 00:00:00+00","18.15","uk","",20,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-08-01 00:00:00+00","30.18","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-07-01 00:00:00+00","65.79","ru","",23,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
