"user_id","game_name","payment_date","revenue_amount_usd","user_id","game_name","language","has_older_device_model","age"
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-07-22,14.97,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-07-10,30.69,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-09-02,22.23,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-21,16.56,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,false,16
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,2022-12-25,21.03,cf5XFmP0Lfqw6irFBYfWwQ==,game 3,uk,false,19
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-10-08,35.82,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,false,25
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-24,19.11,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-05-20,20.04,ilnMSoPJHAYMegDX02XG+w==,game 3,uk,false,25
RUjQVs2C+H0ejG0h7x1f5A==,game 3,2022-08-18,18.6,RUjQVs2C+H0ejG0h7x1f5A==,game 3,uk,false,22
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-11-04,22.74,tBFTAZra3r5TkHhDubnYyg==,game 3,uk,false,19
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-08-05,19.38,WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,false,23
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-05,28.35,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-09-29,13.89,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,false,24
"72brUr/DKItStlTen5pHYg==",game 3,2022-09-10,18.3,"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-08,12.0,MJrNeNCAIVBe/OSRGhrelw==,game 3,uk,true,21
lCD23Awt3KotauWenCRr5w==,game 3,2022-05-17,31.02,lCD23Awt3KotauWenCRr5w==,game 3,uk,false,20
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-08-07,12.93,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-06-17,18.96,qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,false,37
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-11-21,14.73,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,false,25
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-11-10,23.7,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-08-25,20.46,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16
/ANyXfGUGtUS/bPw0/nW/w==,game 3,2022-11-21,12.93,/ANyXfGUGtUS/bPw0/nW/w==,game 3,uk,false,28
gxZPbCoYIu8slavUm05KGA==,game 3,2022-08-19,19.8,gxZPbCoYIu8slavUm05KGA==,game 3,ru,false,14
dAiAPbpgrBYKg4Rn7nbu4g==,game 3,2022-11-10,20.85,dAiAPbpgrBYKg4Rn7nbu4g==,game 3,uk,false,34
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-25,35.43,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-11-03,16.8,"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,false,22
cf1ykPUohKTUjtI6cAMhVw==,game 2,2022-10-10,12.24,cf1ykPUohKTUjtI6cAMhVw==,game 2,ru,true,21
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-08-26,16.53,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-10-21,23.34,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-17,19.32,sCKPcG1GIuOo593nRuu1Cw==,game 3,uk,false,25
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-02,13.86,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-11-19,23.73,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,false,22
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-11-17,22.89,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-08-21,18.45,"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,ru,false,27
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-06-20,14.7,WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,false,26
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-04-25,19.5,pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,false,24
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-12-13,14.97,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,false,16
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-08-19,13.59,BDvlXttM/hbupcLic+5ZWg==,game 3,uk,false,29
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-09-19,32.64,sQqTFx1o31w2foAIr2LKNw==,game 3,uk,false,32
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-09-29,17.7,"3Xuq0acIoGEgw19qflIoog==",game 3,uk,false,25
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-11,20.64,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,false,18
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-08-18,17.85,sQqTFx1o31w2foAIr2LKNw==,game 3,uk,false,32
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-05,14.1,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-06,12.03,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,false,34
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-05,16.38,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-06-14,26.16,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-04-11,14.7,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,false,25
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-09-20,13.11,bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,false,28
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-20,17.82,L+wA3BIaEKSpxf2uqmtJxQ==,game 3,uk,true,25
crKNTIblJ0113SKEtSJQHw==,game 3,2022-06-07,29.97,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-12-10,27.72,iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,ru,false,25
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-06-09,29.01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-08-09,21.72,VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,false,25
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-12-03,21.87,va4krMfpHwzELV/AUI7WHQ==,game 3,uk,false,20
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-11-24,14.49,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-07-24,26.1,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-08-03,30.84,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-06,25.62,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-08-25,14.64,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,false,32
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-11-09,14.97,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-07-07,33.27,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,false,16
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-11-30,14.19,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-04-27,18.6,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-08-25,17.67,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-11-22,12.15,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,false,31
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-09-03,19.2,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,2022-05-23,20.85,HRBsRwGu5mkTvZBTNpA0tQ==,game 3,ru,false,17
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-07-15,22.56,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-04-02,14.01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
G073LR6lQoatStpZMzNVOQ==,game 3,2022-09-27,17.88,G073LR6lQoatStpZMzNVOQ==,game 3,uk,false,25
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-23,24.84,sCKPcG1GIuOo593nRuu1Cw==,game 3,uk,false,25
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-09-18,20.58,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
"4pssft0TgDfiQexjbe25lw==",game 3,2022-11-15,23.61,"4pssft0TgDfiQexjbe25lw==",game 3,ru,false,26
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-04-11,21.99,xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,false,20
OYDRFRAiT1uYAqbWXOwRfw==,game 3,2022-12-10,29.19,OYDRFRAiT1uYAqbWXOwRfw==,game 3,en,false,24
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-06-13,12.15,GEAVJz1gd3SThbDZR01fcA==,game 3,uk,false,14
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-14,25.47,URpBYMANMt6h5bDmQtNfwg==,game 3,uk,false,17
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-04-11,19.11,nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,true,20
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-08-15,18.84,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-25,26.55,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,false,16
WAdVK2sJHdBL0bCFyVa0ww==,game 3,2022-04-23,24.09,WAdVK2sJHdBL0bCFyVa0ww==,game 3,uk,false,14
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-09-10,18.36,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-12-20,27.12,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,false,15
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-12-14,16.56,"6NexxpTuLaFmuoksJ0l8rg==",game 3,uk,false,24
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-05-21,24.06,RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,false,44
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-09-05,30.24,fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,false,19
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-12-27,15.96,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-07-18,21.81,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,false,18
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-10-27,27.27,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-27,18.03,"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,false,25
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-12-22,13.65,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-02,17.67,Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,false,21
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-12,52.83,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
lCD23Awt3KotauWenCRr5w==,game 3,2022-05-21,23.07,lCD23Awt3KotauWenCRr5w==,game 3,uk,false,20
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-06-29,15.96,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,false,18
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-05-23,20.52,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-11-01,29.64,+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,ru,false,16
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-11-03,25.83,WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,false,24
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-16,21.33,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,false,18
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-11-15,13.47,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,false,34
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-11-20,34.35,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,false,21
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-11-21,15.99,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,false,23
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-30,38.07,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-06-27,22.98,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-08-27,16.11,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-06-09,19.26,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-29,21.93,lCD23Awt3KotauWenCRr5w==,game 3,uk,false,20
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-05-24,27.42,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,ru,false,20
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-12-28,29.73,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-12-14,13.14,Wi8qtp9drPDZD0laCPi2Ng==,game 3,uk,false,26
cp2QvW7HEEyNYKZRQ+RvyA==,game 3,2022-12-14,23.25,cp2QvW7HEEyNYKZRQ+RvyA==,game 3,uk,false,14
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-09-17,20.52,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-06-29,13.89,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-12-04,25.08,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-07-03,21.87,"3rCdNEPkh3vwmYB0BVadEw==",game 3,ru,false,27
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-06-16,14.91,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,false,34
G073LR6lQoatStpZMzNVOQ==,game 3,2022-11-25,17.22,G073LR6lQoatStpZMzNVOQ==,game 3,uk,false,25
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-11-07,17.82,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,false,24
/ANyXfGUGtUS/bPw0/nW/w==,game 3,2022-11-22,20.13,/ANyXfGUGtUS/bPw0/nW/w==,game 3,uk,false,28
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-11-29,21.45,MjzYQ3OFStqCMS3HzrxA2g==,game 3,ru,false,27
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-04-02,16.8,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,false,25
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-05-25,18.78,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-09-24,27.24,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-12-11,13.29,"3v8rT35Ra6ui/zatnMoTIw==",game 3,uk,false,28
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-07-29,22.02,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,false,25
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-06-24,35.79,ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,false,20
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-10-14,13.26,Krr8Kwf65LaX8LctHRsFWg==,game 3,ru,false,16
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-10-17,12.15,BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,false,30
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-07,19.44,Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,false,21
+uszcWROLhovU7doCmFOiQ==,game 2,2022-08-23,22.65,+uszcWROLhovU7doCmFOiQ==,game 2,uk,false,18
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-12-08,14.07,UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,false,17
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-09-22,15.42,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,false,38
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-09-02,27.45,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,false,20
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-05-25,14.82,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-07-22,19.92,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-08-03,18.0,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,false,15
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-08-17,23.28,"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,false,16
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-09-06,14.01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,false,26
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-08-31,23.73,ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,true,26
FfphIhReAA2romBynjqxqw==,game 3,2022-09-14,29.64,FfphIhReAA2romBynjqxqw==,game 3,uk,false,19
xxq2c4woAI3bLul1xOzwtQ==,game 3,2022-12-09,17.49,xxq2c4woAI3bLul1xOzwtQ==,game 3,uk,false,23
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-11-30,21.78,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-12-13,38.82,"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,false,20
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-09-10,13.11,gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,false,21
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-11-21,14.16,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-06-21,15.15,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-30,20.64,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,false,23
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-01,23.91,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-10-30,21.81,UuQtA3rK0dpF7TttUoIAyg==,game 3,uk,false,19
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-06-21,12.15,RsmjZqhi61Kd7U5ihaXhDw==,game 3,uk,false,30
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-07-26,30.39,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-09-22,27.93,ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,true,26
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-10-02,29.67,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,false,25
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-07-15,14.94,qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,false,37
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-10-11,17.49,YC2fZQTQXV2UR1/WHDrVqw==,game 3,uk,false,14
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-11-20,18.42,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,false,22
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-10-06,12.03,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,uk,false,26
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-07-09,18.39,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17
A6QTeGOKjaGkGkRCFqNybw==,game 3,2022-08-30,15.39,A6QTeGOKjaGkGkRCFqNybw==,game 3,ru,false,33
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-04-07,19.17,GEAVJz1gd3SThbDZR01fcA==,game 3,uk,false,14
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-12-03,23.76,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22
G9053rs6jbKItKUhrUdLew==,game 3,2022-08-13,17.55,G9053rs6jbKItKUhrUdLew==,game 3,uk,false,27
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-07-21,20.52,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
"72brUr/DKItStlTen5pHYg==",game 3,2022-10-30,17.4,"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-10-28,15.66,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,false,32
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-08-10,12.21,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,true,18
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-20,12.48,RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,false,44
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-09-13,13.2,WHwqHTWZHdOrSBFh/vackQ==,game 3,uk,false,18
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-06-20,20.13,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,false,15
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-19,22.11,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-16,14.82,njexPkl3G77JLZwwcq2UVA==,game 3,uk,false,28
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-07-29,14.4,Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,ru,false,18
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-07-09,12.63,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,false,21
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-08-10,15.84,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-05-28,28.05,ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,false,20
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-08-23,22.53,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,false,23
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-05-22,26.55,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-07-01,19.98,S+4OKFlwA3L8VcjOt8TurA==,game 3,uk,false,29
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-10-21,13.38,WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,false,26
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-01,16.86,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-06,24.96,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-08-10,13.74,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,false,15
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-11-23,12.42,"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,ru,false,21
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-04-17,16.38,BJlqmsfEshc/QjsD7VgEjg==,game 3,ru,false,18
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-17,20.7,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-12-09,18.9,V1hFT6jms7MK4yi6EFdt6A==,game 3,uk,true,18
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-26,22.71,Q0GNgLhqfwwVwtvQhJt58A==,game 3,ru,false,24
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-10-17,13.92,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,ru,false,20
"4pssft0TgDfiQexjbe25lw==",game 3,2022-11-10,14.19,"4pssft0TgDfiQexjbe25lw==",game 3,ru,false,26
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-05-12,16.44,o55dseByUOl9s5IQCz1kuQ==,game 3,uk,false,22
